,Score,Type,Text,BeginOffset,EndOffset
53,0.8866666555404663,QUANTITY,second,110,116
54,0.9481716156005859,PERSON,Goat,121,125
55,0.9889835715293884,QUANTITY,third,135,140
56,0.9989337921142578,PERSON,Chufíl-Fílyushka,154,170
57,0.6591465473175049,OTHER,38,172,174
58,0.8298511505126953,QUANTITY,One day,176,183
59,0.8538447618484497,QUANTITY,three,188,193
60,0.9958416819572449,PERSON,Ram,280,283
61,0.9961875081062317,PERSON,Goat,288,292
62,0.9992196559906006,PERSON,Chufíl-Fílyushka,316,332
63,0.9995343685150146,PERSON,Fílyushka,372,381
64,0.9994378685951233,PERSON,Fílyushka,461,470
65,0.9089351892471313,PERSON,Yagá-Búra,661,670
66,0.8497287631034851,OTHER,39,672,674
67,0.9993652701377869,PERSON,Fílyushka,780,789
68,0.9995337724685669,PERSON,Fílyushka,852,861
69,0.9992923736572266,PERSON,Fílyushka,938,947
70,0.7982859015464783,QUANTITY,one,1041,1044
71,0.9988226294517517,PERSON,Yagá-Búra,1095,1104
72,0.9992642998695374,PERSON,Fílyushka,1261,1270
73,0.5135204792022705,PERSON,Goat,1314,1318
74,0.601929783821106,PERSON,Ram,1320,1323
75,0.9816939234733582,PERSON,Yagá,1343,1347
76,0.8376001119613647,PERSON,Ram,1461,1464
77,0.8759943842887878,PERSON,Goat,1473,1477
78,0.7923616170883179,QUANTITY,One,1502,1505
79,0.9978570342063904,PERSON,Fílyushka,1645,1654
80,0.9721577167510986,PERSON,Yagá-Búra,1708,1717
81,0.9995542168617249,PERSON,Fílyushka,1730,1739
82,0.9990435242652893,PERSON,Fílyushka,1858,1867
83,0.9983248114585876,PERSON,Fílyushka,1901,1910
84,0.9731830954551697,QUANTITY,first chance,1935,1947
85,0.8032551407814026,PERSON,Yagá-Búra,2020,2029
86,0.9994359612464905,PERSON,Fílyushka,2121,2130
87,0.9977273344993591,PERSON,Yagá,2235,2239
88,0.9865989685058594,PERSON,Chufíl-Fílyushka,2607,2623
89,0.996920108795166,PERSON,Fílyushka,2748,2757
90,0.9983915686607361,PERSON,Fílyushka,2908,2917
91,0.6578488945960999,PERSON,Yagá,2945,2949
92,0.578977644443512,PERSON,Búra,2950,2954
93,0.996590793132782,PERSON,Chufíl-Fílyushka,3119,3135
94,0.6687129735946655,DATE,About two or,3238,3250
95,0.42233791947364807,QUANTITY,three,3251,3256
96,0.5346202850341797,DATE,hours later,3257,3268
97,0.9962044358253479,PERSON,Fílyushka,3269,3278
98,0.7477352023124695,PERSON,Yagá-Búra,3614,3623
99,0.9991428852081299,PERSON,Fílyushka,3994,4003
100,0.9990035891532898,PERSON,Fílyushka,4027,4036
101,0.952488899230957,PERSON,Chufíl,4209,4215
102,0.9333398342132568,PERSON,Yagá-Búra,4249,4258
103,0.9975036978721619,PERSON,Fílyushka,4440,4449
104,0.5196382999420166,PERSON,GOD,0,3
105,0.5895299315452576,QUANTITY,Once,38,42
106,0.9943740367889404,QUANTITY,two peasants,110,122
107,0.9991387128829956,PERSON,Iván,124,128
108,0.9985744953155518,PERSON,Naúm,133,137
109,0.9935523271560669,DATE,Sunday,349,355
110,0.9932591319084167,QUANTITY,first time,364,374
111,0.9995965361595154,PERSON,Iván,420,424
112,0.5760267376899719,PERSON,God,428,431
113,0.9969269633293152,QUANTITY,five roubles,445,457
114,0.771249532699585,PERSON,God,462,465
115,0.7814072966575623,PERSON,God,554,557
116,0.9378060698509216,QUANTITY,each,682,686
117,0.9124165773391724,QUANTITY,first man,719,728
118,0.9880238175392151,QUANTITY,twenty paces,836,848
119,0.7415891885757446,PERSON,God,1024,1027
120,0.9993044137954712,PERSON,Naúm,1031,1035
121,0.9996954202651978,PERSON,Iván,1041,1045
122,0.974316418170929,DATE,One week later,1096,1110
123,0.9949833750724792,QUANTITY,two men,1115,1122
124,0.9994423985481262,PERSON,Naúm,1172,1176
125,0.9945624470710754,DATE,last week,1217,1226
126,0.9891542196273804,DATE,this week,1235,1244
127,0.7115585803985596,PERSON,God,1245,1248
128,0.8721997737884521,PERSON,God,1273,1276
129,0.9723878502845764,QUANTITY,first person,1328,1340
130,0.9995377063751221,PERSON,Naúm,1453,1457
131,0.9996175765991211,PERSON,Iván,1536,1540
132,0.9995172023773193,PERSON,Naúm,1546,1550
133,0.9933924078941345,PERSON,Naúm,1610,1614
134,0.5615392923355103,PERSON,God,1721,1724
135,0.9932047128677368,QUANTITY,first,2032,2037
136,0.9963440299034119,QUANTITY,two peasants,2073,2085
137,0.9775295257568359,QUANTITY,three times,2246,2257
138,0.9683676958084106,QUANTITY,second,2309,2315
139,0.9847164154052734,QUANTITY,third,2327,2332
140,0.6955646872520447,QUANTITY,one,2428,2431
141,0.8206196427345276,QUANTITY,fifth devil,2675,2686
142,0.9120479822158813,QUANTITY,sixth devil,2944,2955
143,0.9981635212898254,PERSON,Naúm,3092,3096
144,0.9900879263877869,QUANTITY,Both,3233,3237
145,0.9990598559379578,PERSON,Naúm,3465,3469
146,0.9591288566589355,PERSON,Iván,3530,3534
147,0.9485549926757812,PERSON,Iván,3942,3946
148,0.6998009085655212,PERSON,ILYÁ MÚROMETS,0,13
149,0.9513714909553528,PERSON,SVYATOGÓR,18,27
150,0.989722728729248,LOCATION,Múrom,64,69
151,0.9842590093612671,LOCATION,Karachárovo,93,104
152,0.9971388578414917,PERSON,Ilyá Múromets,133,146
153,0.9710524082183838,PERSON,Iván,159,163
154,0.9936776757240295,PERSON,Svyatogór,253,262
155,0.4746742248535156,LOCATION,Cossack,310,317
156,0.8861297965049744,PERSON,Ilyá Múromets,319,332
157,0.9366888403892517,PERSON,Svyatogór,348,357
158,0.9641228318214417,PERSON,Svyatogór,446,455
159,0.9703172445297241,PERSON,Svyatogór,468,477
160,0.9983762502670288,PERSON,Svyatogór,686,695
161,0.8589264154434204,PERSON,Ilyá,816,820
162,0.9981514811515808,PERSON,Svyatogór,994,1003
163,0.9835081100463867,PERSON,Ilyá Múromets,1061,1074
164,0.9981153011322021,PERSON,Svyatogór,1089,1098
165,0.9985781908035278,PERSON,Svyatogór,1243,1252
166,0.988335907459259,PERSON,Svyatogór,1371,1380
167,0.9966862797737122,PERSON,Svyatogór,1382,1391
168,0.9818080067634583,LOCATION,Holy Mountains,1453,1467
169,0.9974984526634216,PERSON,Svyatogór,1643,1652
170,0.9951784610748291,QUANTITY,two knights,1704,1715
171,0.9990319013595581,PERSON,Svyatogór,1755,1764
172,0.9973772168159485,PERSON,Ilyá Múromets,1849,1862
173,0.9868035316467285,PERSON,Ilyá Múromets,1980,1993
174,0.9975953698158264,PERSON,Svyatogór,1999,2008
175,0.9965822100639343,PERSON,Svyatogór,2073,2082
176,0.7762137055397034,QUANTITY,parts,2163,2168
177,0.9993844032287598,PERSON,Ilyá,2215,2219
178,0.9990667700767517,PERSON,Svyatogór,2224,2233
179,0.9556227326393127,LOCATION,Holy Mountains,2290,2304
180,0.9889118671417236,PERSON,Svyatogór,2371,2380
181,0.9988526105880737,PERSON,Ilyá,2512,2516
182,0.9839878678321838,PERSON,Ilyá Múromets,2639,2652
183,0.9992945194244385,PERSON,Ilyá,2841,2845
184,0.999289870262146,PERSON,Ilyá,2956,2960
185,0.9986597299575806,PERSON,Svyatogór,2988,2997
186,0.9994921684265137,PERSON,Ilyá,3045,3049
187,0.9637661576271057,QUANTITY,second time,3138,3149
188,0.9961349368095398,PERSON,Ilyá Múromets,3202,3215
189,0.9996691942214966,PERSON,Svyatogór,3350,3359
190,0.9121038317680359,PERSON,Svyatogór,3509,3518
191,0.9893794059753418,PERSON,MARK THE RICH,0,13
192,0.9851006269454956,PERSON,Mark the Rich,94,107
193,0.9454413652420044,PERSON,Mark the Rich,317,330
194,0.7674789428710938,PERSON,God,342,345
195,0.9989369511604309,PERSON,Mark,389,393
196,0.9965618848800659,PERSON,Mark the Rich,642,655
197,0.9959723353385925,PERSON,Mark the Rich,796,809
198,0.8336782455444336,QUANTITY,one poor beggar,916,931
199,0.9984546303749084,PERSON,Mark the Rich,988,1001
200,0.9985840320587158,PERSON,Mark the Rich,1010,1023
201,0.881083607673645,QUANTITY,One good old woman,1312,1330
202,0.9963564872741699,PERSON,Mark the Rich,1488,1501
203,0.5272626280784607,QUANTITY,one,1602,1605
204,0.9958152174949646,PERSON,Mark the Rich,1854,1867
205,0.9936738610267639,PERSON,Mark the Rich,1967,1980
206,0.9985450506210327,PERSON,Mark,2009,2013
207,0.9993184804916382,PERSON,Mark,2366,2370
208,0.6406750679016113,QUANTITY,Many years,2493,2503
209,0.6661950945854187,QUANTITY,one,2555,2558
210,0.9961467981338501,PERSON,Mark the Rich,2563,2576
211,0.9952106475830078,PERSON,Mark the Rich,2712,2725
212,0.9775652885437012,PERSON,Christ,2966,2972
213,0.9932605028152466,QUANTITY,one minute,3040,3050
214,0.9991202354431152,PERSON,Mark the Rich,3107,3120
215,0.9968212246894836,PERSON,Mark the Rich,3226,3239
216,0.9982501268386841,PERSON,Mark the Rich,3584,3597
217,0.9561402201652527,PERSON,NIKÍTA THE TANNER,0,17
218,0.7783938646316528,QUANTITY,One day,20,27
219,0.9987529516220093,LOCATION,Kíev,44,48
220,0.9882233738899231,PERSON,Tsarévna,191,199
221,0.9693664908409119,PERSON,Tsarévna,417,425
222,0.9240150451660156,PERSON,Tsarévna,444,452
223,0.4831930994987488,QUANTITY,One,673,676
224,0.9472020268440247,PERSON,Tsarévna,770,778
225,0.9989990592002869,PERSON,Nikíta,893,899
226,0.95493483543396,LOCATION,Kíev,915,919
227,0.9954445362091064,PERSON,Tsarévna,946,954
228,0.9990931749343872,PERSON,Nikíta,994,1000
229,0.9945515990257263,LOCATION,Kíev,1016,1020
230,0.8643478155136108,PERSON,Tsar,1089,1093
231,0.9970200657844543,PERSON,Nikíta,1105,1111
232,0.9992725253105164,PERSON,Nikíta,1235,1241
233,0.9946449398994446,QUANTITY,twelve hides,1283,1295
234,0.847211480140686,PERSON,Tsar,1330,1334
235,0.9940617084503174,QUANTITY,twelve hides,1400,1412
236,0.9603022336959839,PERSON,Tsar,1436,1440
237,0.9872432947158813,PERSON,Tsarítsa,1449,1457
238,0.9273452162742615,PERSON,Tsar,1519,1523
239,0.9958451390266418,QUANTITY,five thousand children,1534,1556
240,0.9993732571601868,PERSON,Nikíta,1638,1644
241,0.8919610381126404,PERSON,Nikíta the tanner,1715,1732
242,0.9942700266838074,QUANTITY,thirty _puds_,1780,1793
243,0.5385032296180725,QUANTITY,hemp,1797,1801
244,0.8246572613716125,PERSON,Nikíta the tanner,2187,2204
245,0.9992965459823608,PERSON,Nikíta,2317,2323
246,0.962638795375824,QUANTITY,two,2379,2382
247,0.6299601197242737,LOCATION,earth,2438,2443
248,0.9406619668006897,QUANTITY,one half,2465,2473
249,0.9996308088302612,PERSON,Nikíta,2514,2520
250,0.9400278329849243,QUANTITY,three hundred _puds_,2602,2622
251,0.9969307780265808,LOCATION,Kíev,2693,2697
252,0.9965587258338928,LOCATION,Caspian Sea,2705,2716
253,0.8017681837081909,LOCATION,earth,2751,2756
254,0.7798877358436584,LOCATION,earth,2803,2808
255,0.9996707439422607,PERSON,Nikíta,2978,2984
256,0.9902780055999756,QUANTITY,two fathoms,3055,3066
257,0.9996607303619385,PERSON,Nikíta,3201,3207
258,0.9980783462524414,PERSON,PRINCE EVSTÁFI,0,14
259,0.8467555046081543,PERSON,Tsar,57,61
260,0.9974663257598877,PERSON,Evstáfi—who,92,103
261,0.772036612033844,PERSON,Tsar,287,291
262,0.9903135299682617,PERSON,Tsarévich,440,449
263,0.9943016767501831,PERSON,Tsarévich,498,507
264,0.9967459440231323,QUANTITY,three hours',565,577
265,0.874690592288971,PERSON,Tsar,596,600
266,0.9951252937316895,QUANTITY,three hours',626,638
267,0.9941636919975281,PERSON,Tsarévich,657,666
268,0.8233432769775391,QUANTITY,three chests—one of gold,717,741
269,0.8876282572746277,QUANTITY,one of silver,743,756
270,0.9883694648742676,QUANTITY,third,770,775
271,0.985443115234375,QUANTITY,two,813,816
272,0.9941537380218506,QUANTITY,three cases,887,898
273,0.624876081943512,PERSON,Tsar,938,942
274,0.9609947800636292,PERSON,Tsarévich,1016,1025
275,0.560940682888031,QUANTITY,one,1072,1075
276,0.77438884973526,PERSON,Tsar,1282,1286
277,0.989719033241272,PERSON,Prince,1321,1327
278,0.7923613786697388,PERSON,Evstáfi,1328,1335
279,0.9519922733306885,PERSON,Tsarévich Evstáfi,1411,1428
280,0.9963428378105164,PERSON,Evstáfi Tsarévich,1659,1676
281,0.9010711908340454,PERSON,Tsar,2052,2056
282,0.998403012752533,PERSON,Evstáfi,2086,2093
283,0.9866690635681152,PERSON,SHEMYÁK,0,7
284,0.6783791184425354,QUANTITY,Once,20,24
285,0.99815833568573,QUANTITY,two brothers,81,93
286,0.9731642603874207,QUANTITY,one,95,98
287,0.8961805105209351,QUANTITY,One,128,131
288,0.9716836214065552,PERSON,Judge,816,821
289,0.9659501910209656,PERSON,Shemyák,822,829
290,0.9770803451538086,QUANTITY,two,1203,1206
291,0.9525805115699768,QUANTITY,a hundred roubles,2181,2198
292,0.93423992395401,QUANTITY,a hundred roubles,2588,2605
293,0.9979403018951416,QUANTITY,three hundred roubles,3009,3030
294,0.8884017467498779,PERSON,Judge,3216,3221
295,0.9961996674537659,PERSON,Shemyák,3222,3229
296,0.9977087378501892,QUANTITY,three hundred roubles,3278,3299
297,0.6524733901023865,PERSON,God,3550,3553
298,0.996963381767273,QUANTITY,five roubles,3800,3812
299,0.9866606593132019,QUANTITY,three quarters of corn,3814,3836
300,0.8639576435089111,QUANTITY,a milch-goat,3842,3854
301,0.998220682144165,QUANTITY,fifty roubles,4120,4133
302,0.7315751314163208,QUANTITY,a cow and,4135,4144
303,0.8744032979011536,QUANTITY,a calf,4145,4151
304,0.9724016785621643,QUANTITY,four quarters of corn,4181,4202
305,0.9960868954658508,QUANTITY,two hundred roubles,4583,4602
306,0.9251376986503601,QUANTITY,a horse,4607,4614
307,0.9788326025009155,QUANTITY,five quarters of corn,4620,4641
308,0.7945728302001953,PERSON,Pig,27,30
309,0.9898581504821777,LOCATION,St. Petersburg,54,68
310,0.8773905038833618,PERSON,Wolf,78,82
311,0.9706408381462097,LOCATION,St. Petersburg,136,150
312,0.9206916093826294,PERSON,God,163,166
313,0.7264016270637512,PERSON,Vixen,248,253
314,0.8997126817703247,PERSON,Pig,257,260
315,0.9842842817306519,LOCATION,St. Petersburg,289,303
316,0.99781334400177,PERSON,Hare,399,403
317,0.7484574317932129,PERSON,Piggy,416,421
318,0.7238155007362366,PERSON,Piggy,423,428
319,0.9955131411552429,LOCATION,St. Petersburg,460,474
320,0.9544057250022888,PERSON,God,487,490
321,0.5168113708496094,PERSON,Wolf,712,716
322,0.6782304644584656,PERSON,Fox,722,725
323,0.9477861523628235,PERSON,Hare,731,735
324,0.9562106132507324,PERSON,Vixen,881,886
325,0.9552839398384094,PERSON,Vixen,1072,1077
326,0.796001672744751,PERSON,Hare,1125,1129
327,0.7990590929985046,PERSON,Hare,1269,1273
328,0.5521309971809387,DATE,Next,1310,1314
329,0.8456975221633911,PERSON,Vixen,1323,1328
330,0.7322924137115479,PERSON,Vixen,1459,1464
331,0.9936323165893555,QUANTITY,three days,1525,1535
332,0.9011374115943909,PERSON,Vixen,1733,1738
333,0.839731752872467,PERSON,Vixen,1760,1765
334,0.6879140734672546,PERSON,POOR WIDOW,1912,1922
335,0.9934950470924377,PERSON,Christ,1946,1952
336,0.9066014885902405,QUANTITY,twelve Apostles,1961,1976
337,0.9890655279159546,LOCATION,earth,1987,1992
338,0.9983592629432678,PERSON,Christ,2070,2076
339,0.9042706489562988,QUANTITY,twelve Apostles,2085,2100
340,0.848994255065918,QUANTITY,one little crust of bread,2788,2813
341,0.7375322580337524,PERSON,God,3105,3108
342,0.9285966753959656,QUANTITY,one crust,3187,3196
343,0.5741649866104126,QUANTITY,bread,3200,3205
344,0.48746925592422485,PERSON,Saviour,3319,3326
345,0.6171267628669739,PERSON,God,3422,3425
346,0.9933276176452637,PERSON,Christ,3435,3441
347,0.9997673630714417,PERSON,Potánka,115,122
348,0.6734844446182251,OTHER,56,124,126
349,0.9996258020401001,PERSON,Potánka,270,277
350,0.9996734857559204,PERSON,Potánka,431,438
351,0.9676894545555115,QUANTITY,three whole days,510,526
352,0.9996902942657471,PERSON,Potánka,696,703
353,0.9100731611251831,QUANTITY,three livelong days,931,950
354,0.9654651284217834,QUANTITY,one maiden,561,571
355,0.9939492344856262,QUANTITY,one girl,741,749
356,0.9890363216400146,QUANTITY,one girl,837,845
357,0.9943673014640808,QUANTITY,second girl,1036,1047
358,0.6023541688919067,TITLE,THE FOUNDLING PRINCE,0,20
359,0.9585109353065491,PERSON,Tsar,52,56
360,0.9922437071800232,PERSON,Tsarítsa,61,69
361,0.9348553419113159,QUANTITY,one son,83,90
362,0.9711827039718628,PERSON,Tsar,96,100
363,0.7081697583198547,QUANTITY,one day,101,108
364,0.9617924094200134,PERSON,Tsarévich,175,184
365,0.9617916345596313,PERSON,Tsarévich,233,242
366,0.9838758707046509,QUANTITY,fifteen years,315,328
367,0.9752452373504639,PERSON,Tsar,356,360
368,0.9726320505142212,PERSON,Tsar,489,493
369,0.9814762473106384,PERSON,Tsar,580,584
370,0.9750622510910034,DATE,fifteen years ago,674,691
371,0.991974413394928,PERSON,Tsar,776,780
372,0.9820365309715271,PERSON,Tsar,800,804
373,0.9829050302505493,PERSON,Tsar,1263,1267
374,0.9920161962509155,PERSON,Tsar,1409,1413
375,0.936700165271759,LOCATION,JERUSALEM,15,24
376,0.7468066811561584,QUANTITY,one day,44,51
377,0.6260685324668884,LOCATION,Holy Water,130,140
378,0.9831205606460571,PERSON,Archimandrite,273,286
379,0.9987390637397766,LOCATION,Jerusalem,314,323
380,0.4773053824901581,EVENT,High Mass,332,341
381,0.9561882615089417,PERSON,Archimandrite,360,373
382,0.9985237717628479,LOCATION,Jerusalem,424,433
383,0.5606585144996643,EVENT,High Mass,460,469
384,0.8070467710494995,QUANTITY,every one,524,533
385,0.9987994432449341,LOCATION,Jerusalem,569,578
386,0.4518548250198364,TITLE,DANCE,13,18
387,0.9978854060173035,QUANTITY,twelve daughters,81,97
388,0.9856935739517212,QUANTITY,each,99,103
389,0.9950814247131348,QUANTITY,twenty-four hours,201,218
390,0.34912967681884766,QUANTITY,pair,251,255
391,0.5156226754188538,QUANTITY,shoes,259,264
392,0.5887089967727661,QUANTITY,half,638,642
393,0.6857671737670898,QUANTITY,kingdom,649,656
394,0.7332786321640015,QUANTITY,one poor,740,748
395,0.9853970408439636,PERSON,Bábushka,1253,1261
396,0.9675856828689575,QUANTITY,one,1867,1870
397,0.604494035243988,QUANTITY,the princesses,1874,1888
398,0.4487868845462799,PERSON,Accursèd,2534,2542
399,0.31334570050239563,PERSON,Tsar,2543,2547
400,0.7839238047599792,QUANTITY,a single sprig,3072,3086
401,0.9498376250267029,PERSON,Tsar,3286,3290
402,0.9653770327568054,PERSON,Tsar,3324,3328
403,0.9633293151855469,PERSON,Tsar,3470,3474
404,0.851014256477356,QUANTITY,single goblet,3538,3551
405,0.2269696146249771,LOCATION,Accursèd,3976,3984
406,0.364674836397171,PERSON,Accursèd Tsar,4210,4223
407,0.9131197929382324,PERSON,Tsar,88,92
408,0.9231526851654053,PERSON,Iván Vasílyevich,93,109
409,0.8438592553138733,PERSON,Potter,451,457
410,0.995315432548523,QUANTITY,three,762,767
411,0.9938149452209473,QUANTITY,three,793,798
412,0.9872559309005737,QUANTITY,first,807,812
413,0.9745388031005859,QUANTITY,second,839,845
414,0.9856922626495361,QUANTITY,third,868,873
415,0.7763871550559998,QUANTITY,one,1013,1016
416,0.9966226816177368,LOCATION,Russia,1212,1218
417,0.9771360754966736,QUANTITY,Ten cartloads,1542,1555
418,0.9900535941123962,QUANTITY,One month,1590,1599
419,0.9207780957221985,PERSON,Tsar,1811,1815
420,0.9434690475463867,PERSON,Tsar,1997,2001
421,0.7477306127548218,PERSON,God,2098,2101
422,0.9749910831451416,QUANTITY,one,2457,2460
423,0.7126919627189636,QUANTITY,two empty,2483,2492
424,0.6878793835639954,QUANTITY,plates,2711,2717
425,0.5987706780433655,PERSON,_boyár_,3439,3446
426,0.7413797974586487,PERSON,Tsar,3707,3711
427,0.9974484443664551,LOCATION,Russia,4348,4354
428,0.9699450135231018,PERSON,Satan,233,238
429,0.5737576484680176,QUANTITY,One day,408,415
430,0.8117809295654297,PERSON,Tsar,604,608
431,0.9920123815536499,QUANTITY,One year,1215,1223
432,0.7371359467506409,QUANTITY,a second,1237,1245
433,0.9559214115142822,QUANTITY,a month,2298,2305
434,0.862137496471405,QUANTITY,second month,2313,2325
435,0.4211826026439667,ORGANIZATION,_boyárs'_,3077,3086
436,0.9490153789520264,LOCATION,earth,3788,3793
437,0.9830220341682434,PERSON,Ugly Peter,470,480
438,0.9994636178016663,PERSON,Petrúsha,482,490
439,0.999148964881897,PERSON,Petrúsha,497,505
440,0.7880633473396301,QUANTITY,One day,657,664
441,0.8642219305038452,DATE,Sunday,671,677
442,0.9320254325866699,PERSON,God,708,711
443,0.9996809959411621,PERSON,Petrúsha,897,905
444,0.9671880006790161,PERSON,God,1023,1026
445,0.975314736366272,PERSON,God,1092,1095
446,0.9996961355209351,PERSON,Petrúsha,1359,1367
447,0.9995819926261902,PERSON,Petrúsha,1428,1436
448,0.9995428323745728,PERSON,Petrúsha,1635,1643
449,0.9997376799583435,PERSON,Petrúsha,1741,1749
450,0.9996135830879211,PERSON,Petrúsha,1834,1842
451,0.659382700920105,DATE,Next day,1860,1868
452,0.9995673298835754,PERSON,Petrúsha,1869,1877
453,0.9925636649131775,QUANTITY,three whole days,1935,1951
454,0.9996274709701538,PERSON,Petrúsha,2329,2337
455,0.9998205304145813,PERSON,Petrúsha,2870,2878
456,0.9998020529747009,PERSON,Petrúsha,2993,3001
457,0.9996446371078491,PERSON,Petrúsha,3173,3181
458,0.9996756315231323,PERSON,Petrúsha,3542,3550
459,0.9949332475662231,QUANTITY,three times,3817,3828
460,0.9993822574615479,PERSON,Petrúsha,3869,3877
461,0.9962997436523438,QUANTITY,three times,4033,4044
462,0.9973649978637695,QUANTITY,three days,4282,4292
463,0.9062035083770752,QUANTITY,DIVINE,31,37
464,0.7901514172554016,LOCATION,Sun,49,52
465,0.9992056488990784,QUANTITY,thirty times,56,68
466,0.6711585521697998,LOCATION,earth,143,148
467,0.536789059638977,PERSON,Tsar,206,210
468,0.9791045784950256,QUANTITY,fifteen thousands of angels,216,243
469,0.9960879683494568,QUANTITY,Three angels,450,462
470,0.49429410696029663,ORGANIZATION,Sun,479,482
471,0.6450064182281494,PERSON,God,507,510
472,0.9897918701171875,QUANTITY,one hundred angels,525,543
473,0.8192921876907349,LOCATION,Sun,558,561
474,0.9146194458007812,LOCATION,Sun,736,739
475,0.9847425222396851,QUANTITY,first,745,750
476,0.613124430179596,LOCATION,Sun,827,830
477,0.9891194105148315,QUANTITY,first time,1373,1383
478,0.9321699142456055,PERSON,Christ,1477,1483
479,0.9726330041885376,QUANTITY,third time,1561,1571
480,0.7702183127403259,PERSON,Christ,1582,1588
481,0.26621565222740173,PERSON,MOON,13,17
482,0.987274169921875,PERSON,CROW CROWSON,23,35
483,0.9925166368484497,QUANTITY,three daughters,101,116
484,0.9910405874252319,PERSON,Crow Crowson,512,524
485,0.7627793550491333,LOCATION,Sun,598,601
486,0.926084041595459,LOCATION,Moon,633,637
487,0.9897984862327576,PERSON,Crow Crowson,658,670
488,0.6225393414497375,LOCATION,Sun,725,728
489,0.7545827031135559,LOCATION,Moon,748,752
490,0.9978808164596558,PERSON,Vóron Vóronovich,770,786
491,0.5567032694816589,PERSON,Sun,976,979
492,0.751804530620575,PERSON,Moon,1148,1152
493,0.9959926605224609,QUANTITY,second daughter,1178,1193
494,0.9967018961906433,QUANTITY,third daughter,1214,1228
495,0.9987324476242065,PERSON,Crow Crowson,1340,1352
496,0.7107118964195251,LOCATION,Sun,1475,1478
497,0.704055905342102,PERSON,Sun,1515,1518
498,0.6881443858146667,PERSON,Sun,1686,1689
499,0.9577420949935913,QUANTITY,second son,2423,2433
500,0.9903942942619324,PERSON,Moon,2446,2450
501,0.9565237164497375,PERSON,Moon,2477,2481
502,0.9424459934234619,PERSON,Moon,2577,2581
503,0.9228416085243225,PERSON,Moon,2689,2693
504,0.8306509852409363,PERSON,Moon,2775,2779
505,0.78460693359375,LOCATION,Moon,3183,3187
506,0.9812436699867249,QUANTITY,third day,3497,3506
507,0.9951068162918091,PERSON,Vóron Vóronovich,3527,3543
508,0.9987170100212097,PERSON,Vóron Vóronovich,3592,3608
509,0.9954798221588135,PERSON,Crow Crowson,3779,3791
510,0.9911382794380188,QUANTITY,both,3903,3907
511,0.8462229371070862,PERSON,ALEXANDER OF MACEDON,12,32
512,0.7930883169174194,PERSON,Alexander of Macedon,99,119
513,0.7405979633331299,PERSON,Tsar,320,324
514,0.7071075439453125,QUANTITY,one of the greatest knights,329,356
515,0.9623510241508484,PERSON,Tsar,510,514
