,Score,Type,Text,BeginOffset,EndOffset
44,0.91139155626297,DATE,next day,2595,2603
45,0.6525632739067078,ORGANIZATION,Dame Goody,2638,2648
46,0.948250949382782,QUANTITY,each,2985,2989
47,0.8394351601600647,ORGANIZATION,Dame Goody,3083,3093
48,0.9248178005218506,PERSON,Gooden,3265,3271
49,0.9881334900856018,DATE,today,3496,3501
50,0.9632726907730103,PERSON,HENNY-PENNY,0,11
51,0.826956570148468,QUANTITY,One day,13,20
52,0.9935016632080078,PERSON,Henny-penny,21,32
53,0.9675864577293396,PERSON,Henny-penny,146,157
54,0.9965662956237793,PERSON,Cocky-locky,287,298
55,0.9661816954612732,PERSON,Henny-penny,322,333
56,0.9898548722267151,PERSON,Cocky-locky,341,352
57,0.9654921293258667,PERSON,Henny-penny,413,424
58,0.9953550696372986,PERSON,Cocky-locky,454,465
59,0.9898777604103088,PERSON,Henny-penny,485,496
60,0.9919421672821045,PERSON,Henny-penny,501,512
61,0.9944111108779907,PERSON,Cocky-locky,517,528
62,0.87729811668396,PERSON,Ducky,646,651
63,0.9911681413650513,PERSON,Henny-penny,686,697
64,0.9741849899291992,PERSON,Cocky-locky,702,713
65,0.941981315612793,PERSON,Ducky-daddles,722,735
66,0.9914502501487732,PERSON,Henny-penny,798,809
67,0.9785140156745911,PERSON,Cocky-locky,814,825
68,0.9189295768737793,PERSON,Ducky-daddles,856,869
69,0.9806666970252991,PERSON,Henny-penny,889,900
70,0.9677945971488953,PERSON,Cocky-locky,905,916
71,0.9887205958366394,PERSON,Henny-penny,921,932
72,0.985061526298523,PERSON,Cocky-locky,934,945
73,0.9658055901527405,PERSON,Ducky-daddles,950,963
74,0.9985658526420593,PERSON,Goosey-poosey,1086,1099
75,0.992210328578949,PERSON,Henny-penny,1126,1137
76,0.9905984997749329,PERSON,Cocky-locky,1139,1150
77,0.9614918231964111,PERSON,Ducky-daddles,1155,1168
78,0.9949546456336975,PERSON,Goosey-poosey,1176,1189
79,0.9740895628929138,PERSON,Henny-penny,1252,1263
80,0.8947395086288452,PERSON,Cocky-locky,1268,1279
81,0.8258352279663086,PERSON,Ducky,1284,1289
82,0.9897037148475647,PERSON,Goosey-poosey,1327,1340
83,0.9855343103408813,PERSON,Henny-penny,1361,1372
84,0.9518244862556458,PERSON,Cocky-locky,1374,1385
85,0.9307498335838318,PERSON,Ducky,1390,1395
86,0.9785003066062927,PERSON,Henny-penny,1408,1419
87,0.9822695255279541,PERSON,Cocky-locky,1421,1432
88,0.8658418655395508,PERSON,Ducky-daddles,1434,1447
89,0.9956761002540588,PERSON,Goosey-poosey,1452,1465
90,0.9134181141853333,PERSON,Turkey-lurkey,1588,1601
91,0.9897162318229675,PERSON,Henny-penny,1625,1636
92,0.9889423251152039,PERSON,Cocky-locky,1638,1649
93,0.8617456555366516,PERSON,Ducky-daddles,1651,1664
94,0.9942026138305664,PERSON,Goosey-poosey,1670,1683
95,0.529634952545166,PERSON,Turkey,1691,1697
96,0.6650845408439636,PERSON,lurkey,1698,1704
97,0.9814507365226746,PERSON,Henny-penny,1767,1778
98,0.9796302318572998,PERSON,Cocky-locky,1780,1791
99,0.9261530041694641,PERSON,Ducky-daddles,1793,1806
100,0.9701650142669678,PERSON,Goosey-poosey,1811,1824
101,0.9807122945785522,PERSON,Henny-penny,1848,1859
102,0.9753735065460205,PERSON,Cocky-locky,1861,1872
103,0.9405285120010376,PERSON,Ducky-daddles,1874,1887
104,0.967687726020813,PERSON,Goosey-poosey,1892,1905
105,0.6680064797401428,PERSON,Turkey,1913,1919
106,0.7391177415847778,PERSON,lurkey,1920,1926
107,0.7391248941421509,PERSON,Turkey-lurkey,1945,1958
108,0.9823392033576965,PERSON,Henny-penny,1966,1977
109,0.9811318516731262,PERSON,Cocky-locky,1979,1990
110,0.9679350852966309,PERSON,Ducky-daddles,1992,2005
111,0.9891151785850525,PERSON,Goosey-poosey,2011,2024
112,0.9892768859863281,PERSON,Henny-penny,2029,2040
113,0.9881030321121216,PERSON,Cocky-locky,2042,2053
114,0.975706934928894,PERSON,Ducky-daddles,2055,2068
115,0.9901848435401917,PERSON,Goosey-poosey,2070,2083
116,0.9353876113891602,PERSON,Turkey-lurkey,2088,2101
117,0.9950271248817444,PERSON,Foxy-woxy,2228,2237
118,0.9944999814033508,PERSON,Foxy-woxy,2243,2252
119,0.9923099875450134,PERSON,Henny-penny,2261,2272
120,0.9807747006416321,PERSON,Cocky-locky,2274,2285
121,0.8951718211174011,PERSON,Ducky-daddles,2287,2300
122,0.978466808795929,PERSON,Goosey-poosey,2302,2315
123,0.7763630151748657,PERSON,Turkey-,2320,2327
124,0.9851170778274536,PERSON,Henny-penny,2357,2368
125,0.9816513657569885,PERSON,Cocky-locky,2370,2381
126,0.948477029800415,PERSON,Ducky-daddles,2383,2396
127,0.9751025438308716,PERSON,Goosey-poosey,2398,2411
128,0.7552965879440308,PERSON,Turkey-lurkey,2417,2430
129,0.9778150916099548,PERSON,Henny-penny,2437,2448
130,0.9843934774398804,PERSON,Cocky-locky,2450,2461
131,0.9638361930847168,PERSON,Ducky-daddles,2463,2476
132,0.9818617701530457,PERSON,Goosey-poosey,2478,2491
133,0.6450020670890808,PERSON,Turkey-lurkey,2497,2510
134,0.9947689771652222,PERSON,Foxy-woxy,2519,2528
135,0.9821832180023193,PERSON,Henny-penny,2624,2635
136,0.9874509572982788,PERSON,Cocky-locky,2637,2648
137,0.9668735265731812,PERSON,Ducky-daddles,2650,2663
138,0.9872426986694336,PERSON,Goosey-poosey,2665,2678
139,0.702850341796875,PERSON,Turkey-lurkey,2683,2696
140,0.9879828095436096,PERSON,Foxy-woxy,2704,2713
141,0.989209771156311,PERSON,Foxy-woxy,2777,2786
142,0.9856651425361633,PERSON,Henny-penny,2794,2805
143,0.9840260744094849,PERSON,Cocky-locky,2807,2818
144,0.9304805994033813,PERSON,Ducky-daddles,2820,2833
145,0.9840713739395142,PERSON,Goosey-poosey,2835,2848
146,0.6510311365127563,PERSON,Turkey-lurkey,2854,2867
147,0.9553810954093933,PERSON,Henny-penny,2872,2883
148,0.9797329306602478,PERSON,Cocky-locky,2885,2896
149,0.926581084728241,PERSON,Ducky-daddles,2898,2911
150,0.9799244403839111,PERSON,Goosey-poosey,2913,2926
151,0.7998641729354858,PERSON,Turkey-lurkey,2928,2941
152,0.9880183339118958,PERSON,Foxy-woxy,2947,2956
153,0.9770411849021912,PERSON,Foxy-woxy,3135,3144
154,0.9922059178352356,PERSON,Foxy-woxy,3157,3166
155,0.9861062169075012,PERSON,Henny-penny,3175,3186
156,0.9836124777793884,PERSON,Cocky-locky,3188,3199
157,0.9184356927871704,PERSON,Ducky-daddles,3201,3214
158,0.9788584113121033,PERSON,Goosey-poosey,3216,3229
159,0.6531026363372803,PERSON,Turkey-lurkey,3235,3248
160,0.9735761880874634,QUANTITY,first,3344,3349
161,0.9808635115623474,PERSON,Henny-penny,3370,3381
162,0.9826520681381226,PERSON,Cocky-locky,3383,3394
163,0.8963983654975891,PERSON,Ducky,3396,3401
164,0.9828606247901917,PERSON,Goosey-poosey,3411,3424
165,0.6760950684547424,PERSON,Turkey-lurkey,3430,3443
166,0.993253231048584,PERSON,Henny-Penny,3504,3515
167,0.9594578146934509,PERSON,Cocky-locky,3517,3528
168,0.8604423999786377,PERSON,Ducky-daddles,3530,3543
169,0.9831029176712036,PERSON,Goosey-poosey,3545,3558
170,0.6804549098014832,PERSON,Turkey-lurkey,3564,3577
171,0.9900791645050049,PERSON,Foxy-woxy,3583,3592
172,0.995476245880127,PERSON,Henny-Penny,3668,3679
173,0.9896146059036255,PERSON,Cocky-locky,3681,3692
174,0.9620890021324158,PERSON,Ducky-daddles,3694,3707
175,0.991333544254303,PERSON,Goosey-poosey,3709,3722
176,0.9112381935119629,PERSON,Turkey-lurkey,3727,3740
177,0.8393496870994568,QUANTITY,first,3756,3761
178,0.8738921284675598,PERSON,Turkey-lurkey,3762,3775
179,0.709019660949707,PERSON,"""Hrumph",3841,3848
180,0.9912654161453247,PERSON,Foxy-woxy,3851,3860
181,0.7785174250602722,PERSON,Turkey-lurkey,3873,3886
182,0.9946961402893066,PERSON,Goosey-poosey,3942,3955
183,0.9825131893157959,PERSON,Hrumph,3970,3976
184,0.9935168623924255,PERSON,Goosey-poosey,4001,4014
185,0.6884226202964783,PERSON,Turkey-lurkey,4033,4046
186,0.9116462469100952,PERSON,Ducky,4053,4058
187,0.9817912578582764,PERSON,Hrumph,4086,4092
188,0.9374503493309021,PERSON,Foxy-woxy,4103,4112
189,0.9603179693222046,PERSON,Ducky,4118,4123
190,0.9892992973327637,PERSON,Ducky,4150,4155
191,0.7715360522270203,PERSON,Turkey-lurkey,4185,4198
192,0.9926007986068726,PERSON,Goosey-poosey,4203,4216
193,0.946751058101654,PERSON,Cocky-locky,4223,4234
194,0.9603302478790283,PERSON,Foxy-woxy,4312,4321
195,0.8555194735527039,PERSON,Cocky-locky,4326,4337
196,0.7009108066558838,PERSON,Turkey-lurkey,4362,4375
197,0.9922394752502441,PERSON,Goosey-poosey,4377,4390
198,0.83775794506073,PERSON,Ducky-daddles,4395,4408
199,0.976314902305603,PERSON,Foxy-woxy,4415,4424
200,0.9880073666572571,QUANTITY,two bites,4434,4443
201,0.9659470319747925,PERSON,Cocky-locky,4447,4458
202,0.97176194190979,QUANTITY,first snap,4473,4483
203,0.8665332794189453,PERSON,Cocky-locky,4494,4505
204,0.9951213002204895,PERSON,JACK,4,8
205,0.9957476258277893,QUANTITY,FORTUNE,26,33
206,0.6856050491333008,QUANTITY,Once,35,39
207,0.9990143775939941,PERSON,Jack,72,76
208,0.766661524772644,QUANTITY,one morning,82,93
209,0.9974572062492371,PERSON,Jack,202,206
210,0.9994756579399109,PERSON,Jack,292,296
211,0.996803879737854,PERSON,Jack,441,445
212,0.9994366765022278,PERSON,Jack,531,535
213,0.9981096982955933,PERSON,Jack,680,684
214,0.9996628761291504,PERSON,Jack,771,775
215,0.9986125230789185,PERSON,Jack,921,925
216,0.9997381567955017,PERSON,Jack,1012,1016
217,0.9987949132919312,PERSON,Jack,1165,1169
218,0.9997280240058899,PERSON,Jack,1259,1263
219,0.9994801878929138,PERSON,Jack,1504,1508
220,0.9997311234474182,PERSON,Jack,1644,1648
221,0.9991996884346008,PERSON,Jack,1775,1779
222,0.9988827109336853,PERSON,Jack,2050,2054
223,0.9984893798828125,PERSON,Jack,2326,2330
224,0.9702090620994568,QUANTITY,one man,2401,2408
225,0.9991298317909241,PERSON,JACK HANNAFORD,0,14
226,0.9945719838142395,QUANTITY,two,442,445
227,0.9973090887069702,QUANTITY,ten pounds,578,588
228,0.9973244071006775,QUANTITY,ten pounds,813,823
229,0.9994347095489502,PERSON,Jack Hannaford,999,1013
230,0.9992566704750061,PERSON,Jack Hannaford,1096,1110
231,0.999294102191925,PERSON,Jack Hannaford,1479,1493
232,0.47541266679763794,QUANTITY,few shillings,1586,1599
233,0.9976213574409485,QUANTITY,ten pounds,1757,1767
234,0.9994643330574036,PERSON,Jack,1946,1950
235,0.8414953351020813,LOCATION,Paradise,2157,2165
236,0.46527227759361267,LOCATION,Heaven,2237,2243
237,0.9986489415168762,PERSON,Jack Hannaford,2509,2523
238,0.920862078666687,QUANTITY,one hand,2700,2708
239,0.9995355606079102,PERSON,Jack,2866,2870
240,0.9992998838424683,PERSON,Jack,3109,3113
241,0.9995570778846741,PERSON,Jack,3279,3283
242,0.8615580797195435,QUANTITY,one foolish thing,3437,3454
243,0.9914531707763672,QUANTITY,two,3474,3477
244,0.9956493973731995,QUANTITY,two,3499,3502
245,0.8315463662147522,PERSON,JOHNNY-CAKE,0,11
246,0.5762664675712585,QUANTITY,One morning,88,99
247,0.6664316058158875,PERSON,Johnny,121,127
248,0.9347527623176575,PERSON,Johnny,181,187
249,0.9600597023963928,PERSON,Johnny,509,515
250,0.8884453773498535,PERSON,Johnny,636,642
251,0.7386166453361511,PERSON,Johnny,948,954
252,0.5183590650558472,QUANTITY,three,971,976
253,0.7557007670402527,PERSON,Johnny,1091,1097
254,0.9853793978691101,QUANTITY,two well-diggers,1129,1145
255,0.9445998668670654,PERSON,Johnny,1209,1215
256,0.9922661185264587,PERSON,Johnny,1523,1529
257,0.9652258157730103,QUANTITY,two ditch-diggers,1561,1578
258,0.9882508516311646,PERSON,Johnny,1622,1628
259,0.9931023120880127,QUANTITY,two well-diggers,1721,1737
260,0.946086049079895,PERSON,Johnny,1883,1889
261,0.9568061232566833,PERSON,Johnny,2016,2022
262,0.9771937131881714,PERSON,Johnny,2098,2104
263,0.9946900606155396,QUANTITY,two well-diggers,2186,2202
264,0.9803528785705566,QUANTITY,two ditch-diggers,2208,2225
265,0.9185031056404114,PERSON,Johnny,2373,2379
266,0.9518622756004333,QUANTITY,first,2514,2519
267,0.8644540905952454,PERSON,Johnny,2591,2597
268,0.8688800930976868,PERSON,Johnny,2670,2676
269,0.9950270056724548,QUANTITY,two well-diggers,2758,2774
270,0.9900205135345459,QUANTITY,two ditch-diggers,2780,2797
271,0.8690625429153442,QUANTITY,a bear,2802,2808
272,0.995429515838623,PERSON,Johnny,2933,2939
273,0.9616119265556335,PERSON,Johnny,3070,3076
274,0.981141984462738,PERSON,Johnny,3234,3240
275,0.992750883102417,QUANTITY,two well-diggers,3323,3339
276,0.9808229804039001,QUANTITY,two ditch-diggers,3345,3362
277,0.755270779132843,QUANTITY,a bear,3364,3370
278,0.7094345092773438,PERSON,Johnny-,3455,3462
279,0.7436083555221558,QUANTITY,one side,3530,3538
280,0.6643031239509583,PERSON,Johnny-cake,3541,3552
281,0.9882217049598694,QUANTITY,first time,3578,3588
282,0.986813485622406,QUANTITY,two well-diggers,3718,3734
283,0.9562569856643677,QUANTITY,two ditch-diggers,3740,3757
284,0.9464864134788513,PERSON,Johnny-cake,3943,3954
285,0.9403560757637024,QUANTITY,one paw,3964,3971
286,0.6614691615104675,PERSON,Johnny-cake,3989,4000
287,0.6172126531600952,QUANTITY,BOY,4113,4116
288,0.9627696871757507,QUANTITY,TWO WELL-DIGGERS,4122,4138
289,0.9821056127548218,QUANTITY,TWO DITCH-DIGGERS,4144,4161
290,0.7114985585212708,QUANTITY,A BEAR,4167,4173
291,0.9918094277381897,PERSON,Johnny,4277,4283
292,0.9906274676322937,PERSON,LAZY JACK,0,9
293,0.9990391731262207,PERSON,Jack,59,63
294,0.9990253448486328,PERSON,Jack,178,182
295,0.9221546053886414,PERSON,Lazy Jack,335,344
296,0.5797701478004456,DATE,one Monday,421,431
297,0.9990677237510681,PERSON,Jack,550,554
298,0.7782316207885742,DATE,next day,598,606
299,0.8055652976036072,QUANTITY,a penny,636,643
300,0.9996812343597412,PERSON,Jack,855,859
301,0.9983199238777161,DATE,Wednesday,865,874
302,0.9987725615501404,PERSON,Jack,876,880
303,0.9993070363998413,PERSON,Jack,978,982
304,0.9997324347496033,PERSON,Jack,1192,1196
305,0.9971760511398315,DATE,Thursday,1205,1213
306,0.9986298084259033,PERSON,Jack,1215,1219
307,0.9987987279891968,PERSON,Jack,1324,1328
308,0.9996498823165894,PERSON,Jack,1616,1620
309,0.9969232678413391,DATE,Friday,1626,1632
310,0.6148819327354431,PERSON,Lazy Jack,1634,1643
311,0.9994340538978577,PERSON,Jack,1751,1755
312,0.9994378685951233,PERSON,Jack,2070,2074
313,0.9964935183525085,DATE,Saturday,2083,2091
314,0.9992231130599976,PERSON,Jack,2093,2097
315,0.9994519352912903,PERSON,Jack,2192,2196
316,0.8110746741294861,DATE,next day,2412,2420
317,0.9941906929016113,DATE,Sunday,2425,2431
318,0.9997302889823914,PERSON,Jack,2617,2621
319,0.9804416298866272,DATE,next Monday,2631,2642
320,0.8351461887359619,PERSON,Lazy Jack,2644,2653
321,0.9996137022972107,PERSON,Jack,2747,2751
322,0.9988805651664734,PERSON,Jack,3181,3185
323,0.9915403127670288,PERSON,Lazy Jack,3481,3490
324,0.9993624091148376,PERSON,Jack,3561,3565
325,0.6942921280860901,PERSON,MOUSE,0,5
326,0.4936732351779938,PERSON,MOUSER,10,16
327,0.8835631012916565,PERSON,Mouse,22,27
328,0.555655837059021,PERSON,MOUSE,106,111
329,0.7415375709533691,PERSON,CAT,181,184
330,0.6783166527748108,PERSON,MOUSE,285,290
331,0.8391158580780029,PERSON,CAT,368,371
332,0.6721786260604858,PERSON,MOUSE,475,480
333,0.8283079862594604,PERSON,CAT,558,561
334,0.8751561641693115,QUANTITY,sixpence,665,673
335,0.8378680944442749,QUANTITY,sixpence,710,718
336,0.6945812106132507,PERSON,O' RUSHES,1570,1579
337,0.9958736300468445,QUANTITY,three daughters,1634,1649
338,0.9855701923370361,QUANTITY,first,1720,1725
339,0.9873336553573608,QUANTITY,second,1846,1852
340,0.9885579347610474,QUANTITY,third,1982,1987
341,0.6584282517433167,QUANTITY,of rushes,2332,2341
342,0.8976364731788635,PERSON,MR. MIACCA,0,10
343,0.9963569045066833,PERSON,Tommy Grimes,12,24
344,0.9590523838996887,PERSON,Tommy,162,167
345,0.9506418108940125,PERSON,Tommy,169,174
346,0.9911133646965027,PERSON,Miacca,235,241
347,0.7856628894805908,QUANTITY,one day,325,332
348,0.9924794435501099,PERSON,Miacca,394,400
349,0.9970043301582336,PERSON,Miacca,495,501
350,0.9973465204238892,PERSON,Tommy,506,511
351,0.9846152663230896,PERSON,Sally,780,785
352,0.9975695013999939,PERSON,Sally,800,805
353,0.999319314956665,PERSON,Miacca,827,833
354,0.9987719655036926,PERSON,Miacca,844,850
355,0.9996045231819153,PERSON,Miacca,961,967
356,0.9993199110031128,PERSON,Miacca,1071,1077
357,0.999211847782135,PERSON,Tommy Grimes,1102,1114
358,0.9990876913070679,PERSON,Miacca,1128,1134
359,0.9990336894989014,PERSON,Miacca,1146,1152
360,0.9994004964828491,PERSON,Miacca,1220,1226
361,0.9995692372322083,PERSON,Tommy,1349,1354
362,0.9994719624519348,PERSON,Miacca,1390,1396
363,0.9990031123161316,PERSON,Tommy Grimes,1507,1519
364,0.9994194507598877,PERSON,Miacca,1641,1647
365,0.9992092251777649,PERSON,Tommy,1713,1718
366,0.6341785192489624,QUANTITY,one,1911,1914
367,0.9955283999443054,PERSON,Miacca,2013,2019
368,0.997340738773346,PERSON,Miacca,2106,2112
369,0.997058629989624,PERSON,Tommy Grimes,2410,2422
370,0.996027946472168,PERSON,Miacca,2460,2466
371,0.997929573059082,PERSON,Miacca,2591,2597
372,0.9984050393104553,PERSON,Tommy,2753,2758
373,0.9981328845024109,PERSON,Miacca,2782,2788
374,0.9706321954727173,PERSON,Sally,2873,2878
375,0.9978400468826294,PERSON,Sally,2889,2894
376,0.9987441301345825,PERSON,Miacca,2969,2975
377,0.9988771080970764,PERSON,Tommy,3001,3006
378,0.9989151358604431,PERSON,Tommy Grimes,3116,3128
379,0.8229579329490662,QUANTITY,one day,116,123
380,0.9588409662246704,QUANTITY,First,250,255
381,0.9844642281532288,QUANTITY,First,524,529
382,0.9675247669219971,QUANTITY,First,858,863
383,0.969544529914856,QUANTITY,First,1256,1261
384,0.4788040220737457,LOCATION,HILTON,17,23
385,0.8048051595687866,LOCATION,Hilton Hall,28,39
386,0.5336552262306213,DATE,years,46,51
387,0.5197767615318298,QUANTITY,half,710,714
388,0.5115671753883362,PERSON,Brownie,1017,1024
389,0.9575855135917664,LOCATION,Hilton Hall,1028,1039
390,0.9880422949790955,QUANTITY,One night,1232,1241
391,0.7056705951690674,PERSON,Brownie,1351,1358
392,0.6031044125556946,PERSON,Jack,1386,1390
393,0.5407874584197998,PERSON,Brownie,1667,1674
394,0.45148929953575134,LOCATION,Lincoln,1916,1923
395,0.5890393853187561,PERSON,Brownie,2001,2008
396,0.8710998892784119,QUANTITY,one leg,2090,2097
397,0.4381326735019684,PERSON,Lad,2171,2174
398,0.2712332010269165,ORGANIZATION,Hilton,2178,2184
399,0.9224463701248169,QUANTITY,First,401,406
400,0.8602635264396667,PERSON,Madge Magpie,1140,1152
401,0.948043704032898,PERSON,Madge Magpie,1450,1462
402,0.9858015179634094,QUANTITY,two,1655,1658
403,0.8673912286758423,PERSON,Taffy,1660,1665
404,0.9438132047653198,QUANTITY,two,1672,1675
405,0.5218512415885925,QUANTITY,One,1768,1771
406,0.9910377264022827,QUANTITY,two,1826,1829
407,0.9611603021621704,PERSON,Taffy,1831,1836
408,0.958799421787262,QUANTITY,two,1843,1846
409,0.7796989679336548,QUANTITY,One,1893,1896
410,0.9892582297325134,QUANTITY,two,1955,1958
411,0.9583671689033508,PERSON,Taffy,1960,1965
412,0.9208926558494568,QUANTITY,two,1972,1975
413,0.9768064022064209,QUANTITY,one big book,189,201
414,0.8618244528770447,QUANTITY,each great angel,653,669
415,0.5352137684822083,QUANTITY,One,1124,1127
416,0.985572874546051,PERSON,Beelzebub,2485,2494
417,0.9978958368301392,PERSON,Beelzebub,3464,3473
418,0.9980706572532654,LOCATION,Yorkshire,3868,3877
419,0.9989632368087769,PERSON,Beelzebub,4099,4108
420,0.9615122675895691,QUANTITY,sixpence,95,103
421,0.9800746440887451,QUANTITY,sixpence,152,160
422,0.6647001504898071,QUANTITY,handful of hay,2873,2887
423,0.998664379119873,QUANTITY,two children,61,73
424,0.9829822778701782,QUANTITY,first wife,87,97
425,0.6125250458717346,QUANTITY,a boy,103,108
426,0.991104781627655,QUANTITY,second,116,122
427,0.7270099520683289,QUANTITY,one day,342,349
428,0.7307541370391846,QUANTITY,a pound of candles,387,405
429,0.9657210111618042,QUANTITY,second bunch,679,691
430,0.9874219298362732,QUANTITY,third bunch,860,871
431,0.9060386419296265,QUANTITY,three bunches of candles,986,1010
432,0.5021844506263733,QUANTITY,one,1175,1178
433,0.4974421560764313,QUANTITY,One,2343,2346
434,0.48765724897384644,TITLE,love,2682,2686
435,0.7458670139312744,TITLE,Sits below,2689,2699
436,0.7886830568313599,TITLE,"Stick, stock, stone dead",2722,2746
437,0.9743068814277649,QUANTITY,first,2818,2823
438,0.9780353307723999,QUANTITY,first,3232,3237
439,0.9947232007980347,QUANTITY,one foot,3338,3346
440,0.980233907699585,QUANTITY,three millers,3428,3441
441,0.5022801160812378,TITLE,Sits,3594,3598
442,0.8290081024169922,TITLE,Stick,3627,3632
443,0.7520025372505188,QUANTITY,one of,3641,3647
444,0.7791706919670105,QUANTITY,men,3652,3655
445,0.5500551462173462,TITLE,Stock,3707,3712
446,0.7152184844017029,QUANTITY,second miller,3725,3738
447,0.617169201374054,TITLE,Stone,3784,3789
448,0.8570055961608887,QUANTITY,third miller,3802,3814
449,0.7587046027183533,QUANTITY,three,3876,3881
450,0.9722619652748108,QUANTITY,one voice,3897,3906
451,0.9965035319328308,QUANTITY,one foot,4141,4149
452,0.9725907444953918,QUANTITY,third time,4763,4773
453,0.981606662273407,QUANTITY,THREE LITTLE PIGS,17,34
454,0.9953712821006775,QUANTITY,three little pigs,217,234
455,0.9684089422225952,QUANTITY,first,321,326
456,0.9272826910018921,QUANTITY,second little pig,875,892
457,0.9452272653579712,QUANTITY,third little pig,1358,1374
458,0.9895215034484863,PERSON,Smith,2091,2096
459,0.9917393326759338,DATE,tomorrow morning,2136,2152
460,0.9722710847854614,DATE,six o'clock,2317,2328
461,0.9382286071777344,DATE,five,2363,2367
462,0.844918429851532,QUANTITY,about six,2424,2433
463,0.981101930141449,DATE,five o'clock tomorrow,2871,2892
464,0.9650494456291199,DATE,next morning,2952,2964
465,0.8260440230369568,DATE,four o'clock,2968,2980
466,0.8003140687942505,QUANTITY,one,3382,3385
467,0.7248273491859436,DATE,next day,3503,3511
468,0.8332740068435669,LOCATION,Shanklin,3594,3602
469,0.9476447105407715,DATE,this afternoon,3603,3617
470,0.8127197027206421,QUANTITY,three,3706,3711
471,0.4490583837032318,TITLE,VISITOR,12,19
472,0.958827018737793,QUANTITY,one night,53,62
473,0.4846862554550171,QUANTITY,a pair,148,154
474,0.6021187901496887,QUANTITY,broad broad,158,169
475,0.3583294153213501,QUANTITY,pair,598,602
476,0.9852568507194519,PERSON,TITTY MOUSE,0,11
477,0.9913548827171326,PERSON,TATTY MOUSE,16,27
478,0.9936749339103699,PERSON,Titty Mouse,29,40
479,0.9969862699508667,PERSON,Tatty Mouse,45,56
480,0.988847017288208,QUANTITY,both,57,61
481,0.994796633720398,PERSON,Titty Mouse,81,92
482,0.9959686994552612,PERSON,Tatty Mouse,112,123
483,0.9899147748947144,QUANTITY,both,149,153
484,0.994780421257019,PERSON,Titty Mouse,171,182
485,0.9969645738601685,PERSON,Tatty Mouse,210,221
486,0.9884780049324036,QUANTITY,both,254,258
487,0.9907429814338684,PERSON,Titty Mouse,283,294
488,0.9961869716644287,PERSON,Tatty Mouse,315,326
489,0.990965723991394,QUANTITY,both,352,356
490,0.9963446259498596,PERSON,Tatty Mouse,378,389
491,0.9930094480514526,PERSON,Titty,438,443
492,0.9989728927612305,PERSON,Tatty,519,524
493,0.8675175905227661,QUANTITY,three-legged stool,551,569
494,0.9964632391929626,PERSON,Tatty,577,582
495,0.9538726806640625,PERSON,Titty,603,608
496,0.9994943141937256,PERSON,Tatty,623,628
497,0.9509024024009705,PERSON,Tatty,818,823
498,0.989175021648407,PERSON,Tatty,1006,1011
499,0.96780925989151,PERSON,Tatty,1202,1207
500,0.7202560305595398,PERSON,Titty,1476,1481
501,0.9905858635902405,PERSON,Tatty,1494,1499
